RecordID,Year_Sort,Year,Month,Day,Circa,DatingNotes,Place,Diocese,Province,CountryModern,Jurisdiction_ID,Jurisdiction_ID2,Jurisdiction_ID3,Latitude,Longitude,PlaceNotes,Classification,IssuingAuthority,IssuingAuthorityAlt,RegnalStart,RegnalEnd,Delegated,ClassificationNotes,Language,LanguageNotes,TextNeeded,NoKnownText,Fragment,Source,SourceOther,Edition,EditionOther,SourceNotes,TranscriptionNotes,BaseText,OCR,Transcription,GeneralNotes,BiblioRefs
1851,1472,1472,,,,,Padua,Padua,Aquileia,Italy,D175,,,45.416667,11.866667,,Diocesan,Iacopo Zeno,,1460,1481,,,Latin,,,,,,,"Ceccon, Sinodi diocesane, p259","Dondi dall'Orologio, Dissertazione nona sopra l'istoria ecclesiastica padovana, doc. XLV, pp100-103",,Not Started,GoogleBooksWebDownload,Yes,,,
1852,1488,1488,5,30,,,Padua,Padua,Aquileia,Italy,D175,,,45.416667,11.866667,,Diocesan,PIetro Barozzi,,1487,1507,,,Latin,,,,,,,"Ceccon, Sinodi diocesane, pp262-270","Dondi dall'Orologio, Dissertazione nona sopra l'istoria ecclesiastica padovana, doc. LII, pp119-130",,Not Started,GoogleBooksWebDownload,Yes,,,
1853,1265,1255x1271,,,Yes,,Venice,Venice (Castello),Grado,Italy,D255,,,45.4375,12.335833,,Diocesan,Angelo Maltraverso,,1255,1271,,,Latin,,,,Yes,,,"Vianelli, Nuova serie de' vescovi di Malamocco, I, 318",,https://books.google.com/books?id=EKo-AAAAcAAJ,Reviewed ,GoogleBooksWebDownload,,,"reference in Sambin, Piu antichi sinodi, 68-69",
1855,1338,1338,10,19,,,Aquileia,Aquileia,Aquileia,Italy,D019,,,45.766667,13.366667,,Diocesan,,,,,,,Latin,,,,,,,"Marcuzzi, Sinodi, 350-367 (discussed on pp157-174)",,,Reviewed ,Library ScanHard Copy Scan,Yes,,"Ceccon, Sinodi diocesane, 58-59",
1856,1181,1181,2,3,,,Aquileia,Aquileia,Aquileia,Italy,D019,,,45.766667,13.366667,,Diocesan,Voldarico II,,,,,,Latin,,,,,,,"Mansi, 22, cols 471-474",,,Reviewed ,GoogleBooksData Capture,,,,
1858,1299,1298x1300,,,Yes,,Verona,Verona,Aquileia,Italy,D260,,,45.433333,10.983333,,Diocesan,Tebaldo III Fabri,,1298,1331,,,,,Yes,,,,,"Bellotti, Costituzioni, 62-64",,,,,,,,
1859,1305,1305,3,12,,,Verona,Verona,Aquileia,Italy,D260,,,45.433333,10.983333,,Diocesan,Tebaldo III Fabri,,1298,1331,,,,,Yes,,,,,"Bellotti, Costituzioni, 62-64",,,,,,,,
1860,1425,1425,,,,,Verona,Verona,Aquileia,Italy,D260,,,45.433333,10.983333,,Diocesan,Guido Memo,,1409,1438,,,,,Yes,,,"Trento, Archivio di stato, Archivio principesco vescovile, sez. latina, capsa 56, num. 58",,,,"survives in 16th-c copy drawn up for bishop of Trent, who was interested in practices in neighbouring dioceses",,,,,"see Ceccon, Sinodi diocesane, 70",
1861,1228,1228,5,19,,,Trent,Trent,Aquileia,Italy,D240,,,46.066667,11.116777,,Diocesan,Gerardo Oscasali,,1224,1232,,,Latin,,,,,,,"Voltelini, Beitrage zur Geschichte Tirols, I, pp164-65",,http://www.zobodat.at/pdf/VeroeffFerd_3_33_0001-0188.pdf,Reviewed ,GoogleBooksWebDownload,,,"Curzel, Secondo sinodo",
1862,1336,1336,1,16,,14-16 January,Trent,Trent,Aquileia,Italy,D240,,,46.066667,11.116777,,Diocesan,Enrico da Metz,Heinrich v. Metz,1310,1336,,,,,Yes,,,,,,,see Eccher study (at p146),Not Started,,,,,
1863,1339,1339,11,21,,,Trent,Trent,Aquileia,Italy,D240,,,46.066667,11.116667,,Diocesan,Nicolo' da Brno,Nicolo' Abrein,1338,1347,,,,,Yes,,,,,,,,,,,,,
1864,1489,1489,3,18,,17-18 March,Trent,Trent,Aquileia,Italy,D240,,,46.066667,11.116667,,Liber Synodalis,Udalrico Frundsberg,,1486,1493,,,,,Yes,,,,,,,"see Costa, Vescovi di Trento, pp126-30; and Cristoforetti, La visita pastorale, pp38-40",,,,,,
1865,1497,1497,4,5,,4-5 April,Trent,Trent,Aquileia,Italy,D240,,,46.066667,11.116667,,Diocesan,Udalrico Lichtenstein,,1493,1505,,,,,Yes,,,,,,,"see Costa, Vescovi di Trento, pp126-30; and Cristoforetti, La visita pastorale, pp38-40",,,,,,
1866,1457,1457,4,27,,,Padua,Padua,Aquileia,Italy,D175,,,45.416667,11.866667,,Diocesan,Fantino Dandolo,,1447,1459,,issued at assize,Latin,,,,,,,"Ceccon, Sinodi diocesane, pp253-255","Dondi dall'Orologio, Dissertazione nona sopra l'istoria ecclesiastica padovana, doc. XXXV, pp84-85",,Not Started,GoogleBooksWebDownload,Yes,,,
1867,1450,1450,4,26,,,Belluno,Belluno-Feltre,Aquileia,Italy,D033,D090,,46.140278,12.216667,,Diocesan,Iacopo Zeno,,1447,1460,,,,,Yes,,,"Trento, Archivio di Stato, Archivio principesco vescovile, sez. latina, capsa 56, num. 58, fasc. 2, fols. 16v-17v",,,,,,,,,"Ceccon, Sinodi diocesane, 93; citing Tisot, Bernardo Cles, p135",
1868,1497,1497,1,9,,,Belluno,Belluno,Aquileia,Italy,D033,,,46.140278,12.216667,,Diocesan,Andrea Trevisan,,1488,1504,,,,,Yes,,,"Trento, Archivio di Stato, Archivio principesco vescovile, sez. latina, capsa 56, num. 58, fasc. 4, ff. 2r-5v",,,,,,,,,"Ceccon, Sinodi diocesane, 96",
1869,1470,1470 (ca.),,,Yes,,Ceneda,Ceneda,Aquileia,Italy,D068,,,45.983333,12.3,modern Vittorio Veneto,Diocesan,Pietro Leoni,,1445,1474,,,,,Yes,,,"Belluno, Archivio di stato, [Archivio notarile distrettuale], notaio n. 157: Troilo quendam Bortolo Cavassico (1473-1506) [in un quadernetto sciolto all'inizio della filza]",,,,"""Constitutiones clericorum diocesis Cenetensis""See Tomasi, La diocesi di Ceneda, I, p113 & II, pp427-28",,,,,"Ceccon, Sinodi diocesane, 98",
1870,1280,1280,,,,,Ceneda,Ceneda,Aquileia,Italy,D068,,,45.983333,12.3,modern Vittorio Veneto,Diocesan,Marzio da Fabiane,,1279,1284,,,,,Yes,,,"San Daniele del Friuli, Biblioteca communale, Raccolta Fontaniniana",,,,"ref in Tomasi, La diocesi di Ceneda, I, pp102-103",,,,,"Ceccon, Sinodi diocesane, 98",
1871,1475,1475,5,28,,,Ceneda,Ceneda,Aquileia,Italy,D068,,,45.983333,12.3,modern Vittorio Veneto,Diocesan,Nicolo Trevisan,,1474,1498,,,,,Yes,,,"Belluno, Archivio notarile, notaio Troilo quendam Bortolo Cavassico (1473-1506) [in un quadernetto sciolto all'inizio della filza]",,,,"See Tomasi, La diocesi di Ceneda, I, p114-116",,,,,"Ceccon, Sinodi diocesane, 98",
1872,1499,1499,8,18,,,Ceneda,Ceneda,Aquileia,Italy,D068,,,45.983333,12.3,modern Vittorio Veneto,Other,Nicolo Trevisan,,1474,1498,,Sinodo pievana,,,Yes,,,"Vittorio Veneto, Archivio diocesano, busta 33, visita pastorale del 1506",,,,"See Tomasi, La diocesi di Ceneda, I, p116",,,,,"Ceccon, Sinodi diocesane, 98",
1873,1440,1437x1443,,,Yes,,Treviso,Treviso,Grado,Italy,D242,,,45.666667,12.25,,Diocesan,Ludovico Barbo,,1437,1443,,,,,Yes,,,"Treviso, Archivio capitolare, Incun. 466 (Constitutiones cleri veneti), pp1-10",,,,"ref in Pesce, La chiesa di Treviso, p303",Not Started,,,,,
1874,1459,1459,4,25,,,Treviso,Treviso,Grado,Italy,D242,,,45.666667,12.25,,Diocesan,Marco Barbo,,,,,,,,Yes,Yes,,,,,,"reference in Ceccon, Sinodi diocesane, II.2.a.7See Sartoretto, Sinodi della diocesi, pp9-10 - http://id.sbn.it/bid/SBL0041006",,,,,,
1875,1480,1480,10,26,,,Treviso,Treviso,Grado,Italy,D242,,,45.666667,12.25,,Diocesan,Zanetto da Udine,Fra Giovanni da Udine,,,,,,,Yes,,,,,,,"reference in Ceccon, Sinodi diocesane, II.2.a.7See Sartoretto, Sinodi della diocesi, p10 - http://id.sbn.it/bid/SBL0041006",,,,,,
1876,1488,1488,8,10,,9-10 August,Treviso,Treviso,Grado,Italy,D242,,,45.666667,12.25,,Diocesan,Niccolo Franco,,,,,,,,Yes,,,"Treviso, Archivio capitolare, Incun. 466 (Constitutiones cleri veneti), pp1-10",,,,"reference in Ceccon, Sinodi diocesane, II.2.a.7Pesce, Chiesa di Treviso, pp303-304",,,,,,
1877,1495,1495,10,26,,,Treviso,Treviso,Grado,Italy,D242,,,45.666667,12.25,,Diocesan,Niccolo Franco,,,,,,,,Yes,,,,,,,"reference in Ceccon, Sinodi diocesane, II.2.a.7ref in Liberali, Giorgio Corner, 115-116; Liberali, La restaurazione, pp94-95, 139-40 (with incorrect dating)",,,,,,
1879,1290,1288x1291,,,Yes,,Venice,Venice (Castello),Grado,Italy,D255,,,45.4375,12.335833,,Diocesan,Bartolomeo Querini,,1274,1292,,,,,Yes,,Yes,,,,,"Ceccon, Sinodi diocesane, 118; traces survive in 15/16th-c compilations",,,,,,
1880,1300,1293x1303,,,Yes,,Venice,Venice (Castello),Grado,Italy,D255,,,45.4375,12.335833,,Diocesan,Bartolomeo Querini (II),,1293,1303,,,,,Yes,,Yes,,,,,"traces survive in 15/16th-c compilations; see Ceccon, Sinodi diocesane, 118",,,,,,
1881,1305,1305 (ca.),,,Yes,,Venice,Venice (Castello),Grado,Italy,D255,,,45.4375,12.335833,,Diocesan,Ramberto Polo,,1303,1309,,,,,Yes,,Yes,,,,,"partially survives in 15/16th-c compilations; see Ceccon, Sinodi diocesane, 118",,,,,,
1882,1329,1329 (ca.),,,Yes,,Venice,Venice (Castello),Grado,Italy,D255,,,45.4375,12.335833,,Diocesan,Angelo Dolfin,,1329,1336,,,,,Yes,,,,,,,"Ceccon, Sinodi diocesane, 118",,,,,,
1883,1381,1381,,,,,Venice,Venice (Castello),Grado,Italy,D255,,,45.4375,12.335833,,Diocesan,Angelo Correr,,1380,1390,,,,,Yes,,,,,,,"Ceccon, Sinodi diocesane, 118",,,,,,
1884,1407,1407,6,27,,,Venice,Venice (Castello),Grado,Italy,D255,,,45.4375,12.335833,,Diocesan,Francesco Bembo,,1401,1416,,,,,Yes,,,,,,,"Ceccon, Sinodi diocesane, 118",,,,,,
1885,1430,1430,,,,,Venice,Venice (Castello),Grado,Italy,D255,,,45.4375,12.335833,,Diocesan,Francesco Malipiero,,1428,1433,,,,,Yes,,,,,,,"Ceccon, Sinodi diocesane, 118",,,,,,
1886,1490,1490,11,30,,,Chioggia,Chioggia,Grado,Italy,D073,,,45.233333,12.283333,,Diocesan,Bernardino Venier,,1487,1535,,,,,,,,,,"De Antoni, La societa religiosa, pp209-237",,"Ceccon, Sinodi diocesane, 121",Not Started,,,,,
1888,1280,1280,1,12,,,Milan,Milan,Milan,Italy,D140,,,45.4666,9.1666,,Other,Ottone Visconti,,1262,1295,,Episcopal Mandate,Latin,,,,,,,"Baroni, Atti dell'arcivescovo...Visconti, doc. 135 (pp108-109)",,,Reviewed ,Library ScanWebDownload,,,,
1889,1265,1265,,,,or 1266,Acqui,Acqui,Milan,Italy,D018,,,44.676111,8.468611,now Acqui Terme; diocese suffragan of Turin only as of 16th-c,Diocesan,Alberto,,1258,1270,,"'capituli' issued jointly with Ottone Visconti, AB of Milan",Latin,,,,,,,"Baroni, Atti dell'arcivescovo...Visconti, doc 6, p7",,,Reviewed ,Library ScanWebDownload,Yes,,,
1890,1335,1335,,,,,Santiago,Santiago,Santiago,Spain,,,,42.880447,-8.546303,,Provincial,Juan Fernández de Lima,,,,,,Latin,,,,,,,"Fernandez, Concilios compostelanos, 361-83","Lopez Ferreiro, Historia de la Santa Iglesia de Santiago, VI, Appendix XXII, pp92-111",,Not Started,Library ScanHard Copy Scan,,,,
1891,1480,1480,5,12,,,Alcalá de Henares,Toledo,Toledo,Spain,D607,,,40.466667,-3.366667,,Diocesan,Alfonso Carrillo de Acuna,,1446,1482,,,,,,,,,,"Sanchez Herrero, Concilios, 329-338",,,Not Started,Data Capture,,,,
1893,1200,1200,9,23,,19-23? September,Westminster,Canterbury,Canterbury,England,,,,51.4995,-0.1333,,Provincial,Hubert Walter,,,,,,Latin,,,,,,,"Councils & Synods I/2,1060-1070",,,Reviewed ,Library ScanHard Copy Scan,Yes,,,
1894,1209,1209,,,,,Avignon,Avignon,Aix-en-Provence,France,,,,43.95,4.817,,Legatine,Hugues Raymond,,1202,1223,,Bishop of Riez and Apostolic Legate (from 1208-1213),Latin,,,,,,,"Mansi 22, 783-794",,,Reviewed ,GoogleBooksData Capture,,,,
1895,1213,1213,,,,"for date, see Dickson, ""Le cardinal Robert de Courcon"" AHDLMA 9, 1934",Paris,Paris,Sens,France,,,,48.24754,3.287659,,Legatine,Robert de Courcon,Robert Curzon; Robertus de Corceone,,,,,Latin,,,,,,,"Mansi 22, cols 817-844",,,Reviewed ,GoogleBooksData Capture,,,,
1896,1214,1214,,,,,Rouen,Rouen,Rouen,France,,,,49.443889,1.103333,,Legatine,Robert de Courcon,Robert Curzon,,,,,Latin,,,,,,,"Bessin, Concilia Rotomagensis I, 110-126","Mansi 22, cols 897-924",,Reviewed ,GoogleBooksWebDownload,,"Text taken from 1895_Paris_1213a, and lightly corrected against Bessin edition. Final thirteen canons missing from Paris version.",,
1897,1214,1214,,,,,Bourges,Bourges,Bourges,France,D375,,,43.347615,3.218991,,Diocesan,,,,,,,Latin,,,,,,,"Mansi 22, cols 931-934",,,Reviewed ,GoogleBooksData Capture,,,,
1898,1215,1215,1,8,,"council opened on Jan 8, 1215",Montpellier,Montpellier,Aix-en-Provence,France,,,,43.6119,3.8772,,Legatine,Peter of Benevento,,,,,legate a latere for France,Latin,,,,,,,"Mansi 22, 935-954",,,Reviewed ,GoogleBooksData Capture,,,"Pontal, Conciles, 391-94",
1899,1216,1216,,,,,Melun,Melun,Sens,France,,,,48.5406,2.66,,Provincial,Pierre de Corbeil,,1200,1222,,,Latin,,,,,,,"Mansi 22, cols 1087-1088",,,Reviewed ,GoogleBooksData Capture,,,,
1901,1227,1227 (ca.),,,Yes,,Narbonne,Narbonne,Narbonne,France,,,,43.1836,3.0042,,Provincial,Pierre Amiel,,,,,,Latin,,,,,,,"Mansi 23, cols 20-26",,,Reviewed ,GoogleBooksData Capture,,,,
1902,1229,1229,11,,,,Toulouse,Toulouse,Toulouse,France,,,,43.6045,1.444,,Legatine,,,,,,,Latin,,,,,,,"Mansi 23, cols. 191-204",,,Reviewed ,GoogleBooksData Capture,,,,
1903,1229,1229,,,,,Minden,Minden,Cologne,Germany,D540,,,52.283333,8.916667,,Diocesan,,,,,,,Latin,,,,,,,"Hartzheim, Concilia Germaniae, IV, 657-58","Mansi 23, cols. 211-14",,Reviewed ,GoogleBooksData Capture,,,,
1904,1232,1232,3,13,,,Siena,Siena,[Holy See],Italy,D216,,,43.318611,11.330556,Elevated to archdiocese in 1459,Diocesan,Bonfiglio,,,,,,Latin,,,,,,,"Pellegrini, Chiesa e citta, Appendix B, p479",,,Reviewed ,Library ScanHard Copy Scan,Yes,,,
1905,1232,bef. 1232,,,Yes,"Dated 1234 in Mansi and Palazzini, but must have been held before 26 April 1232; see Cabie, Date du concile de Béziers, 349-357",Béziers,Béziers,Narbonne,France,,,,43.347615,3.218991,,Legatine,Gautier de Marvis,,,,,Bp of Tournai and apostolic legate,Latin,,,,,,,"Mansi 23, cols 269-78",,,Reviewed ,GoogleBooksData Capture,,,,
1906,1234,1234,7,10,,,Arles,Arles,Arles,France,,,,43.6767,4.6278,,Provincial,,,,,,,Latin,,,,,,,"Gallia christiana novissima, Arles, cols. 382-85, no. 988","Mansi, 23, cols. 335-342",,Reviewed ,GoogleBooksWebDownload,,,,
1907,1243,1243,,,,"dated 1233 in Mansi, but corrected to 1243 in Palazzini",Narbonne,Narbonne,"Narbonne, Aix, Arles",France,,,,43.1836,3.0042,,Provincial,,,,,,,Latin,,,,,,,"Mansi 23, cols 353-366",,,Reviewed ,GoogleBooksData Capture,,,,
1908,1239,1239,,,,,Sens,Sens,Sens,France,,,,48.1975,3.2877,,Provincial,Gautier Cornut,,1222,1241,,,Latin,,,,,,,"Mansi 23, coll 509-12",,,Reviewed ,GoogleBooksData Capture,,,,
1909,1246,1246,,,,,Béziers,Béziers,Narbonne,France,,,,43.347615,3.218991,,Provincial,,,,,,,Latin,,,,,,,"Mansi 23, cols 689-704",,,Reviewed ,GoogleBooksData Capture,,,,
1911,1248,1248,,,,,Paris,Sens,Sens,France,,,,48.24754,3.287659,,Provincial,,,,,,,Latin,,,,,,,"Mansi 23, coll 765-768",,,Reviewed ,GoogleBooksData Capture,,,,
1912,1248,1248,12,5,,,Montelimar,Valence,Vienne,France,,,,44.5581,4.7508,,Provincial,,,,,,,Latin,,,,,,,"Mansi 23, cols. 769-78",,,Reviewed ,GoogleBooksData Capture,,,,
1913,1251,1251,9,19,,,L'Isle-sur-Sorgue,Cavaillon,Arles,France,,,,43.9199,5.0549,Latin Insula,Provincial,,,,,,,Latin,,,,,,,"Gallia christiana novissima, Arles, cols 443-444, no. 1158","Mansi 23, cols 795-798",,Reviewed ,GoogleBooksWebDownload,Yes,,,
1914,1254,1254,,,,,Albi,Albi,Bourges,France,,,,43.928889,2.146389,,Provincial,,,,,,,Latin,,,,,,,"Mansi 23, cols. 829-852",,,Reviewed ,GoogleBooksData Capture,,,,
1915,1258,1258,8,21,,,Ruffec,,Bordeaux,France,,,,46.0294,0.2,,Provincial,Géraud de Malemort,,1227,1261,,,Latin,,,,,,,"Mansi 23, cols. 983-988",,,Reviewed ,GoogleBooksData Capture,,,,
1916,1258,1258,9,6,,,Montpellier,Montpellier,Aix-en-Provence,France,,,,43.6119,3.8772,,Provincial,,,,,,,Latin,,,,,,,"Mansi 23, cols 989-994",,,Reviewed ,GoogleBooksData Capture,,,,
1917,1259,1259,,,,,Fritzlar,Mainz,Mainz,Germany,,,,51.133333,9.283333,,Provincial,,,,,,,Latin,,,,,,,"Hartzheim IV, 576-579","Mansi 23, cols 997-1000",,In Process,GoogleBooks,,,,
1918,1261,1261,5,1,,,Mainz,Mainz,Mainz,Germany,,,,49.98,8.2791,,Provincial,,,,,,,Latin,,,,,,,"Hartzheim III, cols 596-615","Mansi 23, cols 1079-1106",,Reviewed ,GoogleBooksData Capture,,,,
1919,1262,1262,,,,,Cognac,Angoulème,Bordeaux,France,,,,45.7,-0.33,,Provincial,Pierre de Roncevault,,1262,1270,,,Latin,,,,,,,"Mansi 23, cols 1105-1110","Labbe XI, coll. 820-22",,Reviewed ,GoogleBooksData Capture,,,,
1920,1266,1266,,,,in late November or early December,Magdeburg,Magdeburg,Magdeburg,Germany,,,,52.133333,11.616667,,Legatine,Guido di San Lorenzo in Lucina,Guy de Bourgogne,,,,Guido was papal legate,Latin,,,,,,,"Hartzheim III, 798-802","Mansi 23, cols 1161-1166",,In Process,GoogleBooksData Capture,,,,
1921,1270,1270,5,19,,,Compiègne ,,Reims,France,,,,49.4149,2.823056,,Provincial,Jean de Courtenay,,,,,,Latin,,,,,,,"Mansi 24, cols 13-16",,,Reviewed ,GoogleBooksData Capture,,,,
1922,1260,1260 (ca.),7,15,Yes,,Avignon,Avignon,Aix-en-Provence,France,,,,43.95,4.817,,Provincial,Bertrand Malferrat,,,,,"issued by Bertrand, AB of Arles, with suffragans",Latin,,,,,,,"Gallia christiana novissima, 460-461, no. 1203","Mansi 24, cols 15-18",,Reviewed ,GoogleBooksWebDownload,Yes,,,
1923,1271,1271,,,,,Saint-Quentin,Saint-Quentin,Reims,France,,,,49.8486,3.2864,,Provincial,sede vacante,,,,,"Issued by Milo, Bp of Soissons, as Reims was sede vacante",Latin,,,,,,,"Gousset, APER II, 411-13","Mansi 24, cols 17-20",,Reviewed ,WebDownload,Yes,,,
1924,1267,1267,,,,,Pont-Audemer ,Evreux,Rouen,France,,,,49.355,0.514722,,Provincial,Eudes Rigaud,,,,,,Latin,,,,,,,"Bessin, Concilia Rotomagensis provinciae, I, 146",,page number printed erroneously as 150 in edition,Reviewed ,GoogleBooksData Capture,,,,
1925,1231,1231,,,,,Saint-Quentin,Saint-Quentin,Reims,France,,,,49.8486,3.2864,,Provincial,Henri de Braine,,,,,,Latin,,,,,,,"Gousset, APER II, 357-362",,,Reviewed ,WebDownload,,,,
1926,1398,1398,,,,,Cambrai,Cambrai,Reims,France,D430,,,50.175579,3.2345,,Diocesan,Pierre d'Ailly,,1396,1411,,,Latin,,,,,,,"Gousset, APER II, 619-622",,,Reviewed ,WebDownload,,,,
1927,1464,1464,,,,,Amiens,Amiens,Reims,France,D423,,,49.892,2.299,,Other,,,,,,Statutes issued by chapter to parish rectors,,,,,,,,"Gousset, APER II, 742-46",,,Not Started,WebDownload,,,,
1929,1408,1408,,,,,Halberstadt,Halberstadt,Mainz,Germany,D553,,,51.895833,11.046667,,Diocesan,Heinrich,,,,,,,,,,,,,"Hartzheim, Concilia V, 13-14",,,Not Started,GoogleBooks,,,,
1930,1413,1413,,,,,Meissen,Meissen,Magdeburg,Germany,D579,,,51.166667,13.483333,,Diocesan,,,,,,,,,,,,,,"Hartzheim, Concilia V, 36-38",,,Not Started,,,,,
1931,1420,1420,,,,,Lübeck,Lübeck,Bremen,Germany,D533,,,53.869722,10.686389,,Diocesan,Johann Schele,,1420,1439,,,,,,,,,,"Hartzheim, Concilia V, 165-170",,,Not Started,GoogleBooks,,,,
1932,1422,1422,,,,,Mainz,Mainz,Mainz,Germany,,,,49.98,8.2791,,Provincial,Conrad,,,,,,,,,,,,,"Hartzheim, Concilia V, 206-214",,,Not Started,,,,,
1933,1436,1436,1,27,,,Strasbourg,Strasbourg,Mainz,France,D558,,,48.58476,7.750576,,Diocesan,Berthold,,,,,,,,,,,,,"Hartzheim, Concilia V, 229-253",,,Not Started,GoogleBooks,,,,
1934,1440,1440,9,2,,,Freising,Freising,Salzburg,Germany,D567,,,48.402778,11.748889,,Diocesan,Nicodemus de Scala,,,,,,,,,,,,,"Hartzheim, Concilia V, 267-282",,,Not Started,GoogleBooks,,,,
1935,1452,1452,3,8,,23 February - 8 March,Cologne,Cologne,Cologne,Germany,,,,50.94257,6.958976,,Legatine,Nicholas of Cusa,,,,,issued jointly with AB Dietrich,,,,,,,,"Hartzheim, Concilia, V, 413-420",,,Not Started,GoogleBooks,,,,
1936,1463,1463,,,,,Constance,Constance,Mainz,Switzerland,D555,,,47.663333,9.175278,,Diocesan,Burckhardt,,,,,,,,,,,,,"Hartzheim, Concilia, V, 449-470",,,Not Started,GoogleBooks,,,,
1937,1465,1465,,,,,Eichstätt ,Eichstätt ,Salzburg,Germany,D552,,,48.891944,11.183889,,Diocesan,Wilhelm,,,,,,,,,,,,,"Hartzheim, Concilia V, 470-476",,,Not Started,GoogleBooks,,,,
1938,1470,1470,5,13,,,Passau,Passau,Salzburg,Germany,D570,,,48.566667,13.466667,,Diocesan,Ulrich III,,,,,,Latin,,,,,,,"Hansitz, I, pp. 553-569","Hartzheim, Concilia V, 476-489",,Not Started,GoogleBooks,,,,
1939,1475,1475,1,19,,,Freising,Freising,Salzburg,Germany,D567,,,48.402778,11.748889,,Diocesan,Sixtus de Tannberg,,1474,1495,,,Latin,,,,,,,"Meichelbeck, Hist. Frising. II/2, 292-96","Hartzheim, Concilia V, 501-505",,Not Started,GoogleBooks,,,,
1940,1474,1474 (ca),,,Yes,"date given as approximately 1476 in Hartzheim, but Hermann's episcopate ended in 1474",Constance,Constance,Mainz,Switzerland,D555,,,47.663333,9.175278,,Diocesan,Hermann III. von Breitenlandenberg,,1466,1474,,,,,,,,,,"Hartzheim, Concilia, V, 505-508",,,Not Started,GoogleBooks,,,,
1942,1480,1480,,,,,Freising,Freising,Salzburg,Germany,D567,,,48.402778,11.748889,,Diocesan,Sixtus de Tannberg,,1474,1495,,,Latin,,,,,,,"Lunig, Cont. Spic. Eccl. III, 1056-68","Hartzheim, Concilia V, 510-525",,Not Started,GoogleBooks,,,,
1943,1483,1483,,,,,Cologne,Cologne,Cologne,Germany,D538,,,50.94257,6.958976,,Diocesan,Hermann,,,,Yes,,,,,,,,,"Hartzheim, Concilia, V,  541-545",,,Not Started,GoogleBooks,,,,
1944,1483,1483,,,,,Constance,Constance,Mainz,Switzerland,D555,,,47.663333,9.175278,,Diocesan,Otto von Sonnenberg,,1481,1491,,,,,,,,,,"Hartzheim, Concilia, V, 539-567",,,Not Started,GoogleBooks,,,,
1945,1491,1491,,,,,Bamberg,Bamberg,[Holy See],Germany,D577,,,49.9,10.9,,Diocesan,Heinrich III,,1487,1501,,,,,,,,,,"Hartzheim, Concilia V, 597-639",,,Not Started,,,,,
1946,1492,1492,,,,,Schwerin ,Schwerin ,Bremen,Germany,D535,,,53.633333,11.416667,,Diocesan,Conrad Losten,,,,,,,,,,,,,"Hartzheim, Concilia V, 639-659",,,Not Started,GoogleBooks,,,,
1947,1492,1492,,,,,Constance,Constance,Mainz,Switzerland,D555,,,47.663333,9.175278,,Diocesan,Thomas Ferlower de Cilia,,1491,1496,,,,,,,,,,"Hartzheim, Concilia, V, 659-661",,,Not Started,GoogleBooks,,,,
1948,1492,1492,,,,,Stargard,Kammin,[Holy See],Poland,D578,,,53.333333,15.05,"Location from Palazzini, Dizionario",Diocesan,Benedikt von Waldstein,,,,,,,,,,,,,"Hartzheim, Concilia V, 661-662",,,Not Started,GoogleBooks,,,,
1949,1497,1497,,,,,Olsztyn,Warmia ,Riga,Poland,D586,,,53.783333,20.483333,,Diocesan,Lucas Watzenrode,,,,,,,,,,,,,"Hartzheim, Concilia V, 664-670",,,Not Started,,,,,
1950,1460,1460,,,,,[Buda],,Esztergom,Hungary,,,,47.466667,19.05,,Provincial,,,,,Yes,"issued by Johannes Stock, provost (role akin to vicar general)",,,,,,,,"Peterffy, Sacra Concilia, 189-198",,https://books.google.com/books?id=WKQNr6vfMvgC,Not Started,GoogleBooksWebDownload,,,,
1951,1460,1460,,,,,Spiš,,Esztergom,Slovakia,D679,,,49,20.75,Spišská Kapitula,Other,,,,,,issued by provost Johannes Stock,,,,,,,,"Batthyany, Leges ecclesiasticae, 3.507-18",,,Not Started,GoogleBooks,,,,
